Scenario,Seed,NumDistractorLabels,CandidateSetSize,Eta,FeatureIndex0,FeatureIndex1,Rank,IsNecessary,IsUnresolved,WeightNorm,OffGapLowerBound,OffGapUpperBound,OffGapEstimate,Epsilon,EpsilonLower,EpsilonUpper,EpsilonMode,FeatureGain,FeatureGainLower,FeatureGainUpper,DeletionGap/FeatureGain,RhoLower,RhoUpper,InterceptOnlyObjective,InterceptOnlyOptimizationGapUpper,InterceptOnlyCertificateConverged,InterceptOnlyIterations,InterceptOnlySeconds,OptimizationGapRatio,CertificateConverged,AdaptiveRefinementRounds,ExactRefitsConverged,MaxOffOptimizationGapRatio,Role,Status,ExpectedStatus,CorrectSingletonDecision,RhoLower/Eta,RhoUpper/Eta
individual,115,0,2,0.01,2,3,14,0,0,0.0001817752345232293,0.0,1.6531267721899427e-08,,0.001239382029969152,0.001239382029959152,0.0012393820300519909,feature_gain,0.1239382029969152,0.1239382029959152,0.12393820300519907,,0.0,1.3338314839407727e-07,0.1250143513622628,1e-12,True,12,0.0121254000114277,6.683873265973093e-09,True,0,1,8.068537188851204e-10,Noise,Removable,Removable,True,0.0,1.3338314839407727e-05
individual,115,0,2,0.01,8,9,15,0,0,0.00012581881310325116,0.0,7.924367466715222e-09,,0.001239382029969152,0.001239382029959152,0.0012393820300519909,feature_gain,0.1239382029969152,0.1239382029959152,0.12393820300519907,,0.0,6.393805360383026e-08,0.1250143513622628,1e-12,True,12,0.0121254000114277,6.683873265973093e-09,True,0,1,8.068537188851204e-10,Noise,Removable,Removable,True,0.0,6.393805360383026e-06
individual,115,0,2,0.01,1,2,16,0,0,0.0,0.0,8.283872416438278e-12,,0.001239382029969152,0.001239382029959152,0.0012393820300519909,feature_gain,0.1239382029969152,0.1239382029959152,0.12393820300519907,,0.0,6.683873266027023e-11,0.1250143513622628,1e-12,True,12,0.0121254000114277,6.683873265973093e-09,True,0,1,8.068537188851204e-10,Noise,Removable,Removable,True,0.0,6.683873266027022e-09
individual,115,0,2,0.01,3,4,17,0,0,0.0,0.0,8.283872416438278e-12,,0.001239382029969152,0.001239382029959152,0.0012393820300519909,feature_gain,0.1239382029969152,0.1239382029959152,0.12393820300519907,,0.0,6.683873266027023e-11,0.1250143513622628,1e-12,True,12,0.0121254000114277,6.683873265973093e-09,True,0,1,8.068537188851204e-10,Noise,Removable,Removable,True,0.0,6.683873266027022e-09
individual,115,0,2,0.01,13,14,18,0,0,0.0,0.0,8.283872416438278e-12,,0.001239382029969152,0.001239382029959152,0.0012393820300519909,feature_gain,0.1239382029969152,0.1239382029959152,0.12393820300519907,,0.0,6.683873266027023e-11,0.1250143513622628,1e-12,True,12,0.0121254000114277,6.683873265973093e-09,True,0,1,8.068537188851204e-10,Noise,Removable,Removable,True,0.0,6.683873266027022e-09
individual,115,0,2,0.01,14,15,19,0,0,0.0,0.0,8.283872416438278e-12,,0.001239382029969152,0.001239382029959152,0.0012393820300519909,feature_gain,0.1239382029969152,0.1239382029959152,0.12393820300519907,,0.0,6.683873266027023e-11,0.1250143513622628,1e-12,True,12,0.0121254000114277,6.683873265973093e-09,True,0,1,8.068537188851204e-10,Noise,Removable,Removable,True,0.0,6.683873266027022e-09
individual,115,0,2,0.01,17,18,20,0,0,0.0,0.0,8.283872416438278e-12,,0.001239382029969152,0.001239382029959152,0.0012393820300519909,feature_gain,0.1239382029969152,0.1239382029959152,0.12393820300519907,,0.0,6.683873266027023e-11,0.1250143513622628,1e-12,True,12,0.0121254000114277,6.683873265973093e-09,True,0,1,8.068537188851204e-10,Noise,Removable,Removable,True,0.0,6.683873266027022e-09
individual,116,0,2,0.01,0,1,1,1,0,0.5293381810188293,0.1229194263828138,0.12291942639251402,0.12291942638381381,0.001239995176138736,0.001239995176128736,0.001239995176225738,feature_gain,0.1239995176138736,0.12399951761287359,0.1239995176225738,0.9912895529688824,0.9912895528912657,0.9912895530470399,0.12501536128346985,1e-12,True,12,0.012340600020252168,7.016320084917364e-09,True,0,1,8.064547501821214e-10,UniqueSignal,Necessary,Necessary,True,99.12895528912657,99.128955304704
individual,116,0,2,0.01,8,9,2,0,0,0.001972927711904049,1.566870136555154e-10,1.946470158292092e-06,,0.001239995176138736,0.001239995176128736,0.001239995176225738,feature_gain,0.1239995176138736,0.12399951761287359,0.1239995176225738,,1.2636098644547544e-09,1.5697401052550628e-05,0.12501536128346985,1e-12,True,12,0.012340600020252168,7.016320084917364e-09,True,0,1,8.064547501821214e-10,Noise,Removable,Removable,True,1.2636098644547544e-07,0.0015697401052550627
individual,116,0,2,0.01,10,11,3,0,0,0.0016391436802223325,9.802416948264692e-11,1.3435698849631643e-06,,0.001239995176138736,0.001239995176128736,0.001239995176225738,feature_gain,0.1239995176138736,0.12399951761287359,0.1239995176225738,,7.90520571063914e-10,1.0835283159389286e-05,0.12501536128346985,1e-12,True,12,0.012340600020252168,7.016320084917364e-09,True,0,1,8.064547501821214e-10,Noise,Removable,Removable,True,7.905205710639141e-08,0.0010835283159389285
individual,116,0,2,0.01,9,10,4,0,0,0.001617827219888568,9.474300479074171e-11,1.3088525568946889e-06,,0.001239995176138736,0.001239995176128736,0.001239995176225738,feature_gain,0.1239995176138736,0.12399951761287359,0.1239995176225738,,7.640594625466025e-10,1.0555303618042496e-05,0.12501536128346985,1e-12,True,12,0.012340600020252168,7.016320084917364e-09,True,0,1,8.064547501821214e-10,Noise,Removable,Removable,True,7.640594625466025e-08,0.0010555303618042496
individual,116,0,2,0.01,3,4,5,0,0,0.0016145780682563782,9.424778037287977e-11,1.3035997746115941e-06,,0.001239995176138736,0.001239995176128736,0.001239995176225738,feature_gain,0.1239995176138736,0.12399951761287359,0.1239995176225738,,7.600657017049733e-10,1.0512942305803413e-05,0.12501536128346985,1e-12,True,12,0.012340600020252168,7.016320084917364e-09,True,0,1,8.064547501821214e-10,Noise,Removable,Removable,True,7.600657017049733e-08,0.0010512942305803412
individual,116,0,2,0.01,5,6,6,0,0,0.001347192213870585,5.7941263430120426e-11,9.075839579923254e-07,,0.001239995176138736,0.001239995176128736,0.001239995176225738,feature_gain,0.1239995176138736,0.12399951761287359,0.1239995176225738,,4.672700712149574e-10,7.319253941179045e-06,0.12501536128346985,1e-12,True,12,0.012340600020252168,7.016320084917364e-09,True,0,1,8.064547501821214e-10,Noise,Removable,Removable,True,4.672700712149574e-08,0.0007319253941179045
individual,116,0,2,0.01,17,18,7,0,0,0.0011371347354725003,3.558285992913904e-11,6.466260659830578e-07,,0.001239995176138736,0.001239995176128736,0.001239995176225738,feature_gain,0.1239995176138736,0.12399951761287359,0.1239995176225738,,2.8695966412905845e-10,5.2147466250782034e-06,0.12501536128346985,1e-12,True,12,0.012340600020252168,7.016320084917364e-09,True,0,1,8.064547501821214e-10,Noise,Removable,Removable,True,2.8695966412905844e-08,0.0005214746625078204
individual,116,0,2,0.01,7,8,8,0,0,0.001068473095074296,2.945073616118859e-11,5.708960310252739e-07,,0.001239995176138736,0.001239995176128736,0.001239995176225738,feature_gain,0.1239995176138736,0.12399951761287359,0.1239995176225738,,2.3750686071884493e-10,4.6040181608416485e-06,0.12501536128346985,1e-12,True,12,0.012340600020252168,7.016320084917364e-09,True,0,1,8.064547501821214e-10,Noise,Removable,Removable,True,2.3750686071884495e-08,0.00046040181608416486
individual,116,0,2,0.01,14,15,9,0,0,0.0009335160139016807,1.9086726706951845e-11,4.3578843332692014e-07,,0.001239995176138736,0.001239995176128736,0.001239995176225738,feature_gain,0.1239995176138736,0.12399951761287359,0.1239995176225738,,1.5392581417169282e-10,3.514436521337537e-06,0.12501536128346985,1e-12,True,12,0.012340600020252168,7.016320084917364e-09,True,0,1,8.064547501821214e-10,Noise,Removable,Removable,True,1.539258141716928e-08,0.0003514436521337537
individual,116,0,2,0.01,1,2,10,0,0,0.0008621179731562734,1.4509239867942342e-11,3.716780582251319e-07,,0.001239995176138736,0.001239995176128736,0.001239995176225738,feature_gain,0.1239995176138736,0.12399951761287359,0.1239995176225738,,1.1701045412212935e-10,2.9974153559654204e-06,0.12501536128346985,1e-12,True,12,0.012340600020252168,7.016320084917364e-09,True,0,1,8.064547501821214e-10,Noise,Removable,Removable,True,1.1701045412212934e-08,0.000299741535596542
individual,116,0,2,0.01,16,17,11,0,0,0.0008290103287436068,1.2599283879147178e-11,3.4367991261454735e-07,,0.001239995176138736,0.001239995176128736,0.001239995176225738,feature_gain,0.1239995176138736,0.12399951761287359,0.1239995176225738,,1.0160752332518357e-10,2.7716229807241333e-06,0.12501536128346985,1e-12,True,12,0.012340600020252168,7.016320084917364e-09,True,0,1,8.064547501821214e-10,Noise,Removable,Removable,True,1.0160752332518357e-08,0.00027716229807241334
individual,116,0,2,0.01,11,12,12,0,0,0.0006105192005634308,3.373287710879028e-12,1.8639828745216052e-07,,0.001239995176138736,0.001239995176128736,0.001239995176225738,feature_gain,0.1239995176138736,0.12399951761287359,0.1239995176225738,,2.7204038979784946e-11,1.5032178434281966e-06,0.12501536128346985,1e-12,True,12,0.012340600020252168,7.016320084917364e-09,True,0,1,8.064547501821214e-10,Noise,Removable,Removable,True,2.7204038979784945e-09,0.00015032178434281967
individual,116,0,2,0.01,18,19,13,0,0,0.0004950721631757915,8.678522954278939e-13,1.2257201454746634e-07,,0.001239995176138736,0.001239995176128736,0.001239995176225738,feature_gain,0.1239995176138736,0.12399951761287359,0.1239995176225738,,6.998836060551767e-12,9.88487833719935e-07,0.12501536128346985,1e-12,True,12,0.012340600020252168,7.016320084917364e-09,True,0,1,8.064547501821214e-10,Noise,Removable,Removable,True,6.998836060551767e-10,9.88487833719935e-05
individual,116,0,2,0.01,13,14,14,0,0,0.0003559485194273293,0.0,6.336615726582239e-08,,0.001239995176138736,0.001239995176128736,0.001239995176225738,feature_gain,0.1239995176138736,0.12399951761287359,0.1239995176225738,,0.0,5.110193852822194e-07,0.12501536128346985,1e-12,True,12,0.012340600020252168,7.016320084917364e-09,True,0,1,8.064547501821214e-10,Noise,Removable,Removable,True,0.0,5.110193852822194e-05
individual,116,0,2,0.01,15,16,15,0,0,0.0002540428831707686,0.0,3.228156669302593e-08,,0.001239995176138736,0.001239995176128736,0.001239995176225738,feature_gain,0.1239995176138736,0.12399951761287359,0.1239995176225738,,0.0,2.603362280312167e-07,0.12501536128346985,1e-12,True,12,0.012340600020252168,7.016320084917364e-09,True,0,1,8.064547501821214e-10,Noise,Removable,Removable,True,0.0,2.603362280312167e-05
individual,116,0,2,0.01,4,5,16,0,0,0.00024889438645914197,0.0,3.098666855365716e-08,,0.001239995176138736,0.001239995176128736,0.001239995176225738,feature_gain,0.1239995176138736,0.12399951761287359,0.1239995176225738,,0.0,2.4989346047617315e-07,0.12501536128346985,1e-12,True,12,0.012340600020252168,7.016320084917364e-09,True,0,1,8.064547501821214e-10,Noise,Removable,Removable,True,0.0,2.4989346047617313e-05
individual,116,0,2,0.01,19,20,17,0,0,0.00015162309864535928,0.0,1.1504892108194304e-08,,0.001239995176138736,0.001239995176128736,0.001239995176225738,feature_gain,0.1239995176138736,0.12399951761287359,0.1239995176225738,,0.0,9.278174891060923e-08,0.12501536128346985,1e-12,True,12,0.012340600020252168,7.016320084917364e-09,True,0,1,8.064547501821214e-10,Noise,Removable,Removable,True,0.0,9.278174891060923e-06
individual,116,0,2,0.01,2,3,18,0,0,0.0,0.0,8.700203059542859e-12,,0.001239995176138736,0.001239995176128736,0.001239995176225738,feature_gain,0.1239995176138736,0.12399951761287359,0.1239995176225738,,0.0,7.016320084973949e-11,0.12501536128346985,1e-12,True,12,0.012340600020252168,7.016320084917364e-09,True,0,1,8.064547501821214e-10,Noise,Removable,Removable,True,0.0,7.016320084973948e-09
individual,116,0,2,0.01,6,7,19,0,0,0.0,0.0,8.700203059542859e-12,,0.001239995176138736,0.001239995176128736,0.001239995176225738,feature_gain,0.1239995176138736,0.12399951761287359,0.1239995176225738,,0.0,7.016320084973949e-11,0.12501536128346985,1e-12,True,12,0.012340600020252168,7.016320084917364e-09,True,0,1,8.064547501821214e-10,Noise,Removable,Removable,True,0.0,7.016320084973948e-09
individual,116,0,2,0.01,12,13,20,0,0,0.0,0.0,8.700203059542859e-12,,0.001239995176138736,0.001239995176128736,0.001239995176225738,feature_gain,0.1239995176138736,0.12399951761287359,0.1239995176225738,,0.0,7.016320084973949e-11,0.12501536128346985,1e-12,True,12,0.012340600020252168,7.016320084917364e-09,True,0,1,8.064547501821214e-10,Noise,Removable,Removable,True,0.0,7.016320084973948e-09
individual,117,0,2,0.01,0,1,1,1,0,0.5298944711685181,0.12311876308437635,0.12311876309395649,0.12311876308537635,0.0012398179584354357,0.0012398179584098667,0.001239817958521237,feature_gain,0.12398179584354357,0.12398179584098667,0.12398179585212371,0.9930390364787399,0.9930390364019511,0.9930390365684243,0.12501493789686816,2.5569001204713653e-12,True,12,0.012837600021157414,6.920482650445537e-09,True,0,1,8.065700236040545e-10,UniqueSignal,Necessary,Necessary,True,99.30390364019512,99.30390365684242
individual,117,0,2,0.01,8,9,2,0,0,0.0016703701112419367,9.968376794470908e-11,1.3952439657483995e-06,,0.0012398179584354357,0.0012398179584098667,0.001239817958521237,feature_gain,0.12398179584354357,0.12398179584098667,0.12398179585212371,,8.040193905854089e-10,1.1253619584103096e-05,0.12501493789686816,2.5569001204713653e-12,True,12,0.012837600021157414,6.920482650445537e-09,True,0,1,8.065700236040545e-10,Noise,Removable,Removable,True,8.04019390585409e-08,0.0011253619584103095
individual,117,0,2,0.01,7,8,3,0,0,0.0016240050317719579,9.265477215099533e-11,1.3188616728217292e-06,,0.0012398179584354357,0.0012398179584098667,0.001239817958521237,feature_gain,0.12398179584354357,0.12398179584098667,0.12398179585212371,,7.473256175568474e-10,1.0637542906002428e-05,0.12501493789686816,2.5569001204713653e-12,True,12,0.012837600021157414,6.920482650445537e-09,True,0,1,8.065700236040545e-10,Noise,Removable,Removable,True,7.473256175568474e-08,0.0010637542906002427
individual,117,0,2,0.01,17,18,4,0,0,0.001428446383215487,6.583541154426708e-11,1.02035910080998e-06,,0.0012398179584354357,0.0012398179584098667,0.001239817958521237,feature_gain,0.12398179584354357,0.12398179584098667,0.12398179585212371,,5.31008694395673e-10,8.2299106404189e-06,0.12501493789686816,2.5569001204713653e-12,True,12,0.012837600021157414,6.920482650445537e-09,True,0,1,8.065700236040545e-10,Noise,Removable,Removable,True,5.31008694395673e-08,0.00082299106404189
individual,117,0,2,0.01,16,17,5,0,0,0.0014134092489257455,6.396244855605122e-11,9.989902584509255e-07,,0.0012398179584354357,0.0012398179584098667,0.001239817958521237,feature_gain,0.12398179584354357,0.12398179584098667,0.12398179585212371,,5.159019363805706e-10,8.057555963556006e-06,0.12501493789686816,2.5569001204713653e-12,True,12,0.012837600021157414,6.920482650445537e-09,True,0,1,8.065700236040545e-10,Noise,Removable,Removable,True,5.159019363805706e-08,0.0008057555963556005
individual,117,0,2,0.01,3,4,6,0,0,0.001155657577328384,3.60602157676489e-11,6.678598827357402e-07,,0.0012398179584354357,0.0012398179584098667,0.001239817958521237,feature_gain,0.12398179584354357,0.12398179584098667,0.12398179585212371,,2.908508908086704e-10,5.386757613934762e-06,0.12501493789686816,2.5569001204713653e-12,True,12,0.012837600021157414,6.920482650445537e-09,True,0,1,8.065700236040545e-10,Noise,Removable,Removable,True,2.908508908086704e-08,0.0005386757613934762
individual,117,0,2,0.01,11,12,7,0,0,0.0010191785404458642,2.4501691706721867e-11,5.194321327400733e-07,,0.0012398179584354357,0.0012398179584098667,0.001239817958521237,feature_gain,0.12398179584354357,0.12398179584098667,0.12398179585212371,,1.9762330056862272e-10,4.189583875735055e-06,0.12501493789686816,2.5569001204713653e-12,True,12,0.012837600021157414,6.920482650445537e-09,True,0,1,8.065700236040545e-10,Noise,Removable,Removable,True,1.9762330056862273e-08,0.0004189583875735055
individual,117,0,2,0.01,1,2,8,0,0,0.0009902166202664375,2.233524988647931e-11,4.903316660913344e-07,,0.0012398179584354357,0.0012398179584098667,0.001239817958521237,feature_gain,0.12398179584354357,0.12398179584098667,0.12398179585212371,,1.8014943026893352e-10,3.954868235012591e-06,0.12501493789686816,2.5569001204713653e-12,True,12,0.012837600021157414,6.920482650445537e-09,True,0,1,8.065700236040545e-10,Noise,Removable,Removable,True,1.801494302689335e-08,0.0003954868235012591
individual,117,0,2,0.01,6,7,9,0,0,0.0008570903446525335,1.3666629871209897e-11,3.6735420835741745e-07,,0.0012398179584354357,0.0012398179584098667,0.001239817958521237,feature_gain,0.12398179584354357,0.12398179584098667,0.12398179585212371,,1.1023093977046792e-10,2.962968925120015e-06,0.12501493789686816,2.5569001204713653e-12,True,12,0.012837600021157414,6.920482650445537e-09,True,0,1,8.065700236040545e-10,Noise,Removable,Removable,True,1.1023093977046791e-08,0.00029629689251200146
individual,117,0,2,0.01,5,6,10,0,0,0.0008227797807194293,1.1775817218823882e-11,3.3853227306894646e-07,,0.0012398179584354357,0.0012398179584098667,0.001239817958521237,feature_gain,0.12398179584354357,0.12398179584098667,0.12398179585212371,,9.498021171486501e-11,2.730499834855855e-06,0.12501493789686816,2.5569001204713653e-12,True,12,0.012837600021157414,6.920482650445537e-09,True,0,1,8.065700236040545e-10,Noise,Removable,Removable,True,9.4980211714865e-09,0.00027304998348558554
individual,117,0,2,0.01,19,20,11,0,0,0.0006373323849402368,3.991712329823205e-12,2.0312917706627779e-07,,0.0012398179584354357,0.0012398179584098667,0.001239817958521237,feature_gain,0.12398179584354357,0.12398179584098667,0.12398179585212371,,3.219595507863286e-11,1.638379051443987e-06,0.12501493789686816,2.5569001204713653e-12,True,12,0.012837600021157414,6.920482650445537e-09,True,0,1,8.065700236040545e-10,Noise,Removable,Removable,True,3.219595507863286e-09,0.00016383790514439868
individual,117,0,2,0.01,4,5,12,0,0,0.00022986864496488124,0.0,2.64315592298675e-08,,0.0012398179584354357,0.0012398179584098667,0.001239817958521237,feature_gain,0.12398179584354357,0.12398179584098667,0.12398179585212371,,0.0,2.1318903352365856e-07,0.12501493789686816,2.5569001204713653e-12,True,12,0.012837600021157414,6.920482650445537e-09,True,0,1,8.065700236040545e-10,Noise,Removable,Removable,True,0.0,2.1318903352365857e-05
individual,117,0,2,0.01,2,3,13,0,0,0.0,0.0,8.580138671063239e-12,,0.0012398179584354357,0.0012398179584098667,0.001239817958521237,feature_gain,0.12398179584354357,0.12398179584098667,0.12398179585212371,,0.0,6.92048265058826e-11,0.12501493789686816,2.5569001204713653e-12,True,12,0.012837600021157414,6.920482650445537e-09,True,0,1,8.065700236040545e-10,Noise,Removable,Removable,True,0.0,6.9204826505882595e-09
individual,117,0,2,0.01,9,10,14,0,0,0.0,0.0,8.580138671063239e-12,,0.0012398179584354357,0.0012398179584098667,0.001239817958521237,feature_gain,0.12398179584354357,0.12398179584098667,0.12398179585212371,,0.0,6.92048265058826e-11,0.12501493789686816,2.5569001204713653e-12,True,12,0.012837600021157414,6.920482650445537e-09,True,0,1,8.065700236040545e-10,Noise,Removable,Removable,True,0.0,6.9204826505882595e-09
individual,117,0,2,0.01,10,11,15,0,0,0.0,0.0,8.580138671063239e-12,,0.0012398179584354357,0.0012398179584098667,0.001239817958521237,feature_gain,0.12398179584354357,0.12398179584098667,0.12398179585212371,,0.0,6.92048265058826e-11,0.12501493789686816,2.5569001204713653e-12,True,12,0.012837600021157414,6.920482650445537e-09,True,0,1,8.065700236040545e-10,Noise,Removable,Removable,True,0.0,6.9204826505882595e-09
individual,117,0,2,0.01,12,13,16,0,0,0.0,0.0,8.580138671063239e-12,,0.0012398179584354357,0.0012398179584098667,0.001239817958521237,feature_gain,0.12398179584354357,0.12398179584098667,0.12398179585212371,,0.0,6.92048265058826e-11,0.12501493789686816,2.5569001204713653e-12,True,12,0.012837600021157414,6.920482650445537e-09,True,0,1,8.065700236040545e-10,Noise,Removable,Removable,True,0.0,6.9204826505882595e-09
individual,117,0,2,0.01,13,14,17,0,0,0.0,0.0,8.580138671063239e-12,,0.0012398179584354357,0.0012398179584098667,0.001239817958521237,feature_gain,0.12398179584354357,0.12398179584098667,0.12398179585212371,,0.0,6.92048265058826e-11,0.12501493789686816,2.5569001204713653e-12,True,12,0.012837600021157414,6.920482650445537e-09,True,0,1,8.065700236040545e-10,Noise,Removable,Removable,True,0.0,6.9204826505882595e-09
individual,117,0,2,0.01,14,15,18,0,0,0.0,0.0,8.580138671063239e-12,,0.0012398179584354357,0.0012398179584098667,0.001239817958521237,feature_gain,0.12398179584354357,0.12398179584098667,0.12398179585212371,,0.0,6.92048265058826e-11,0.12501493789686816,2.5569001204713653e-12,True,12,0.012837600021157414,6.920482650445537e-09,True,0,1,8.065700236040545e-10,Noise,Removable,Removable,True,0.0,6.9204826505882595e-09
individual,117,0,2,0.01,15,16,19,0,0,0.0,0.0,8.580138671063239e-12,,0.0012398179584354357,0.0012398179584098667,0.001239817958521237,feature_gain,0.12398179584354357,0.12398179584098667,0.12398179585212371,,0.0,6.92048265058826e-11,0.12501493789686816,2.5569001204713653e-12,True,12,0.012837600021157414,6.920482650445537e-09,True,0,1,8.065700236040545e-10,Noise,Removable,Removable,True,0.0,6.9204826505882595e-09
individual,117,0,2,0.01,18,19,20,0,0,0.0,0.0,8.580138671063239e-12,,0.0012398179584354357,0.0012398179584098667,0.001239817958521237,feature_gain,0.12398179584354357,0.12398179584098667,0.12398179585212371,,0.0,6.92048265058826e-11,0.12501493789686816,2.5569001204713653e-12,True,12,0.012837600021157414,6.920482650445537e-09,True,0,1,8.065700236040545e-10,Noise,Removable,Removable,True,0.0,6.9204826505882595e-09
individual,118,0,2,0.01,0,1,1,1,0,0.5291241407394409,0.12331940572045917,0.12331940573219123,0.12331940572145918,0.001240174770851082,0.001240174770841082,0.0012401747709584027,feature_gain,0.12401747708510821,0.12401747708410821,0.12401747709584027,0.9943711855775781,0.9943711854834651,0.9943711856721328,0.12501460083865978,1e-12,True,12,0.01306319999275729,8.653666882452692e-09,True,0,1,8.063379642159146e-10,UniqueSignal,Necessary,Necessary,True,99.43711854834652,99.43711856721328
individual,118,0,2,0.01,2,3,2,0,0,0.0019324809545651078,1.3211585887736704e-10,1.8674698989605838e-06,,0.001240174770851082,0.001240174770841082,0.0012401747709584027,feature_gain,0.12401747708510821,0.12401747708410821,0.12401747709584027,,1.0653003267859445e-09,1.505811876574519e-05,0.12501460083865978,1e-12,True,12,0.01306319999275729,8.653666882452692e-09,True,0,1,8.063379642159146e-10,Noise,Removable,Removable,True,1.0653003267859445e-07,0.0015058118765745188
individual,118,0,2,0.01,9,10,3,0,0,0.001279177493415773,4.2261720248673804e-11,8.182541323731889e-07,,0.001240174770851082,0.001240174770841082,0.0012401747709584027,feature_gain,0.12401747708510821,0.12401747708410821,0.12401747709584027,,3.4077229466629207e-10,6.597893713143768e-06,0.12501460083865978,1e-12,True,12,0.01306319999275729,8.653666882452692e-09,True,0,1,8.063379642159146e-10,Noise,Removable,Removable,True,3.4077229466629205e-08,0.0006597893713143767
individual,118,0,2,0.01,8,9,4,0,0,0.0009275294141843915,1.4540642639322607e-11,4.302160837705298e-07,,0.001240174770851082,0.001240174770841082,0.0012401747709584027,feature_gain,0.12401747708510821,0.12401747708410821,0.12401747709584027,,1.1724672183167902e-10,3.468995611632696e-06,0.12501460083865978,1e-12,True,12,0.01306319999275729,8.653666882452692e-09,True,0,1,8.063379642159146e-10,Noise,Removable,Removable,True,1.1724672183167902e-08,0.00034689956116326957
individual,118,0,2,0.01,6,7,5,0,0,0.0008059212705120444,8.316048941234285e-12,3.248031485624197e-07,,0.001240174770851082,0.001240174770841082,0.0012401747709584027,feature_gain,0.12401747708510821,0.12401747708410821,0.12401747709584027,,6.70554597301449e-11,2.619011095848526e-06,0.12501460083865978,1e-12,True,12,0.01306319999275729,8.653666882452692e-09,True,0,1,8.063379642159146e-10,Noise,Removable,Removable,True,6.7055459730144905e-09,0.00026190110958485257
individual,118,0,2,0.01,11,12,6,0,0,0.0005507754976861179,8.717041044459345e-13,1.5170519027415637e-07,,0.001240174770851082,0.001240174770841082,0.0012401747709584027,feature_gain,0.12401747708510821,0.12401747708410821,0.12401747709584027,,7.028881129167663e-12,1.2232565428763758e-06,0.12501460083865978,1e-12,True,12,0.01306319999275729,8.653666882452692e-09,True,0,1,8.063379642159146e-10,Noise,Removable,Removable,True,7.028881129167663e-10,0.00012232565428763758
individual,118,0,2,0.01,10,11,7,0,0,0.0005245087086223066,5.371295312946243e-13,1.3758139104909115e-07,,0.001240174770851082,0.001240174770841082,0.0012401747709584027,feature_gain,0.12401747708510821,0.12401747708410821,0.12401747709584027,,4.331079327468761e-12,1.1093709877341235e-06,0.12501460083865978,1e-12,True,12,0.01306319999275729,8.653666882452692e-09,True,0,1,8.063379642159146e-10,Noise,Removable,Removable,True,4.3310793274687604e-10,0.00011093709877341234
individual,118,0,2,0.01,14,15,8,0,0,0.0004098562349099666,0.0,8.401162252493687e-08,,0.001240174770851082,0.001240174770841082,0.0012401747709584027,feature_gain,0.12401747708510821,0.12401747708410821,0.12401747709584027,,0.0,6.77417606777797e-07,0.12501460083865978,1e-12,True,12,0.01306319999275729,8.653666882452692e-09,True,0,1,8.063379642159146e-10,Noise,Removable,Removable,True,0.0,6.774176067777969e-05
individual,118,0,2,0.01,17,18,9,0,0,0.0001907718542497605,0.0,1.820975722499382e-08,,0.001240174770851082,0.001240174770841082,0.0012401747709584027,feature_gain,0.12401747708510821,0.12401747708410821,0.12401747709584027,,0.0,1.4683218569785955e-07,0.12501460083865978,1e-12,True,12,0.01306319999275729,8.653666882452692e-09,True,0,1,8.063379642159146e-10,Noise,Removable,Removable,True,0.0,1.4683218569785954e-05
individual,118,0,2,0.01,7,8,10,0,0,0.00012923449685331434,0.0,8.362416451515933e-09,,0.001240174770851082,0.001240174770841082,0.0012401747709584027,feature_gain,0.12401747708510821,0.12401747708410821,0.12401747709584027,,0.0,6.742933857495401e-08,0.12501460083865978,1e-12,True,12,0.01306319999275729,8.653666882452692e-09,True,0,1,8.063379642159146e-10,Noise,Removable,Removable,True,0.0,6.7429338574954005e-06
individual,118,0,2,0.01,1,2,11,0,0,0.0,0.0,1.0732059342967366e-11,,0.001240174770851082,0.001240174770841082,0.0012401747709584027,feature_gain,0.12401747708510821,0.12401747708410821,0.12401747709584027,,0.0,8.653666882522471e-11,0.12501460083865978,1e-12,True,12,0.01306319999275729,8.653666882452692e-09,True,0,1,8.063379642159146e-10,Noise,Removable,Removable,True,0.0,8.653666882522472e-09
individual,118,0,2,0.01,3,4,12,0,0,0.0,0.0,1.0732059342967366e-11,,0.001240174770851082,0.001240174770841082,0.0012401747709584027,feature_gain,0.12401747708510821,0.12401747708410821,0.12401747709584027,,0.0,8.653666882522471e-11,0.12501460083865978,1e-12,True,12,0.01306319999275729,8.653666882452692e-09,True,0,1,8.063379642159146e-10,Noise,Removable,Removable,True,0.0,8.653666882522472e-09
individual,118,0,2,0.01,4,5,13,0,0,0.0,0.0,1.0732059342967366e-11,,0.001240174770851082,0.001240174770841082,0.0012401747709584027,feature_gain,0.12401747708510821,0.12401747708410821,0.12401747709584027,,0.0,8.653666882522471e-11,0.12501460083865978,1e-12,True,12,0.01306319999275729,8.653666882452692e-09,True,0,1,8.063379642159146e-10,Noise,Removable,Removable,True,0.0,8.653666882522472e-09
individual,118,0,2,0.01,5,6,14,0,0,0.0,0.0,1.0732059342967366e-11,,0.001240174770851082,0.001240174770841082,0.0012401747709584027,feature_gain,0.12401747708510821,0.12401747708410821,0.12401747709584027,,0.0,8.653666882522471e-11,0.12501460083865978,1e-12,True,12,0.01306319999275729,8.653666882452692e-09,True,0,1,8.063379642159146e-10,Noise,Removable,Removable,True,0.0,8.653666882522472e-09
